Registry Name,ID,Has Block,Class
mw:lvoavhandguard,4598,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:m38handguard,4599,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:mk18handguard,4600,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:m4magpulhandguard,4601,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:m4magpulhandguardtan,4602,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:m4receiver,4603,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:vltorreceiver,4604,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:ar57receiver,4605,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:placeholder,4606,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:p90placeholder,4607,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:pistolplaceholder,4608,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:gripplaceholder,4609,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:laserplaceholder,4610,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:m4handguard,4611,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:ar57handguard,4612,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:ntw20guard,4613,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:m16handguard,4614,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:m4carbinehandguard,4615,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:heraarmsgrip,4616,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:m4grip,4617,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:m4griptan,4618,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:m4gripgray,4619,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:ak47grip,4620,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:ak101grip,4621,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:akergogrip,4622,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:ak47stock,4623,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:rpkstock,4624,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:ak101stock,4625,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:collapsablemoestock,4626,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:magpulctrstock,4627,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:magpulctrstocktan,4628,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:milspecstock,4629,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:milspecstocktan,4630,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:heraarmsstock,4631,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:hk416stock,4632,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:m16stock,4633,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:hk416stocktan,4634,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:m16stocktan,4635,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:ak47handleguard,4636,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:ak101handguard,4637,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:akmagpulhandleguard,4638,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:akmagpulhandleguardtan,4639,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:mlokhandguard,4640,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:mlokextendedhandguard,4641,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:ak15handleguard,4642,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:rpk16handguard,4643,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:ak47dustcover,4644,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:ak101dustcover,4645,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:rpkdustcover,4646,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:veprdustcover,4647,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:ak15dustcover,4648,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:m4frontsight,4649,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:m60frontsight,4650,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:m38frontsight,4651,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:pso1,4652,false,com.vicmatskiv.weaponlib.ItemScope
mw:okp7,4653,false,com.vicmatskiv.weaponlib.ItemScope
mw:reflex,4654,false,com.vicmatskiv.weaponlib.ItemScope
mw:bijiareflex,4655,false,com.vicmatskiv.weaponlib.ItemScope
mw:acog,4656,false,com.vicmatskiv.weaponlib.ItemScope
mw:specter,4657,false,com.vicmatskiv.weaponlib.ItemScope
mw:holographic2,4658,false,com.vicmatskiv.weaponlib.ItemScope
mw:holographicalt,4659,false,com.vicmatskiv.weaponlib.ItemScope
mw:eotechhybrid2,4660,false,com.vicmatskiv.weaponlib.ItemScope
mw:vortex_sight,4661,false,com.vicmatskiv.weaponlib.ItemScope
mw:microt1,4662,false,com.vicmatskiv.weaponlib.ItemScope
mw:aimpointcompm5,4663,false,com.vicmatskiv.weaponlib.ItemScope
mw:rmrsight,4664,false,com.vicmatskiv.weaponlib.ItemScope
mw:kobra,4665,false,com.vicmatskiv.weaponlib.ItemScope
mw:hpscope,4666,false,com.vicmatskiv.weaponlib.ItemScope
mw:nightraiderscope,4667,false,com.vicmatskiv.weaponlib.ItemScope
mw:m2a1_sight,4668,false,com.vicmatskiv.weaponlib.ItemScope
mw:f2000scope,4669,false,com.vicmatskiv.weaponlib.ItemScope
mw:m202scope,4670,false,com.vicmatskiv.weaponlib.ItemScope
mw:augscope,4671,false,com.vicmatskiv.weaponlib.ItemScope
mw:ma5dcover,4672,false,com.vicmatskiv.weaponlib.ItemScope
mw:br55scope,4673,false,com.vicmatskiv.weaponlib.ItemScope
mw:dmrscope,4674,false,com.vicmatskiv.weaponlib.ItemScope
mw:srs99scope,4675,false,com.vicmatskiv.weaponlib.ItemScope
mw:silencer556x45,4676,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:silencer545x39,4677,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:silencer762x39,4678,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:m32barrel,4679,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:rpkbarrel,4680,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:akiron,4681,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:silencer9mm,4682,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:silencermp5,4683,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:silencer9x39mm,4684,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:silencer45acp,4685,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:silencer_eabh,4686,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:silencer762x54,4687,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:silencer762x51,4688,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:silencer50bmg,4689,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:silencer556x39,4690,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:akmiron,4691,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:kar98ksight,4692,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:ak15ironsight,4693,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:silencermp7,4694,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:silencer357,4695,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:silencer57x38,4696,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:silencer12gauge,4697,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:silencer300aacblackout,4698,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:silencer65x39,4699,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:laser,4700,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:laser2,4701,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:danwessonlaser,4702,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:m1928grip,4703,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:m1a1grip,4704,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:grip2,4705,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:junogrip,4706,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:glock18cstock,4707,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:vp70stock,4708,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:angledgrip,4709,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:stubbygrip,4710,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:vgrip,4711,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:bipod,4712,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:auggrip,4713,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:fatmangrip,4714,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:fatmanrack,4715,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:mininukeattachment,4716,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:chainb,4717,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:chaina,4718,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:chain,4719,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:g11action,4720,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:augaction,4721,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:m32main1b,4722,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:m134barrels,4723,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:browningauto5action,4724,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:m1garandaction,4725,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:m1garandmag,4726,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:m1897pump,4727,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:super90pump,4728,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:p226slide,4729,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:pythonchamber,4730,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:magnumchamber,4731,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:rhinochamber,4732,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:acraction,4733,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:m1014action,4734,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:supernovaaction,4735,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:supernovapump,4736,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:acrrails,4737,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:rpg7rocket,4738,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:m202rockets,4739,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:ssg42barrels,4740,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:chiappatriplecrownbarrels,4741,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:quadbarrelshotgunbarrels,4742,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:glgrenade,4743,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:m79grenade,4744,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:gl06cartridge,4745,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:m79cartridge,4746,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:m32cartridge,4747,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:m56mag,4748,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:har27mag,4749,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:har27belt,4750,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:har27action,4751,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:m41amag,4752,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:type51mag,4753,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:mp43edoublebarrel,4754,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:hs12barrels,4755,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:m1873action,4756,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:type51action,4757,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:f2000action,4758,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:ma37action,4759,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:m20action,4760,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:m392action,4761,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:srs99action,4762,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:ma5daction,4763,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:br55action,4764,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:g36caction,4765,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:sl8action,4766,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:m1a1thompsonaction,4767,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:kedraction,4768,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:m1928thompsonaction,4769,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:m1a1thompsonsight,4770,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:m1928sight,4771,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:csa16pump,4772,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:m45pump,4773,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:r870part,4774,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:m82action,4775,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:mp40action,4776,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:mp5a5action,4777,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:mg42belt,4778,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:mg42latch,4779,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:mg34latch,4780,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:m60belt,4781,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:stonerhatch,4782,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:stonerbelt,4783,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:johnsonlmgaction,4784,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:johnsonrifleaction,4785,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:johnsonriflesight,4786,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:stripperclip,4787,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:stripperclipbullets,4788,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:ntw20barrel,4789,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:ntw20action,4790,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:m60hatch,4791,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:m249belt,4792,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:m249hatch,4793,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:m249action,4794,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:mg42action,4795,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:scaraction,4796,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:mk14ebraction,4797,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:mk14ebrsight,4798,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:stg44action,4799,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:g43gewehraction,4800,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:springfieldrearsight,4801,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:springfieldaction,4802,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:kar98kaction,4803,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:glock18cslide,4804,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:esa23slide,4805,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:vp70slide,4806,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:frommerstopaction,4807,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:frommersight,4808,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:apsslide,4809,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:glock19slide,4810,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:m712action,4811,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:m45a1slide,4812,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:browninghipowerslide,4813,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:mp443slide,4814,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:vssvintorezaction,4815,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:akaction,4816,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:ak12action,4817,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:volkaction,4818,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:type2mag,4819,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:saiga12action,4820,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:saiga12sights,4821,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:as50action,4822,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:sccycpx2slide,4823,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:m6cslide,4824,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:m6csocomsight,4825,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:m6csocomslide,4826,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:albert01r_slide,4827,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:uziaction,4828,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:uzirelease,4829,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:uziironsight,4830,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:p10slide,4831,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:p10frontsight,4832,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:m40a6boltaction,4833,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:sv98boltaction,4834,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:l96action,4835,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:lp115bolt2,4836,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:l115mag,4837,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:sv98barrelpiece,4838,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:m500a2pump,4839,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:r870pump,4840,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:hescspump,4841,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:ks23pump,4842,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:kragaction1,4843,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:kragaction2,4844,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:kragchamber,4845,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:shotgunshell,4846,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:shotgun4gauge,4847,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:bullet,4848,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:laserprojectile,4849,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:ma37mag,4850,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:m20mag,4851,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:m392mag,4852,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:srs99mag,4853,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:ma5dmag,4854,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:br55mag,4855,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:m8a7mag,4856,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:g36cmag,4857,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:nv4mag,4858,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:m6cmag,4859,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:m6csocommag,4860,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:p10mag,4861,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:volkmag,4862,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:ar15action,4863,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:nv4action,4864,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:brenaction,4865,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:type2part,4866,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:type2sight,4867,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:m110action,4868,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:ar15iron,4869,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:extra,4870,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:m4rail,4871,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:magnumrail,4872,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:g36crail,4873,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:railalt,4874,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:aacrail,4875,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:m110rail,4876,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:akpart,4877,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:akmuzzle,4878,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:crimsonblood,4879,false,com.vicmatskiv.weaponlib.melee.MeleeSkin
mw:chrome,4880,false,com.vicmatskiv.weaponlib.melee.MeleeSkin
mw:godwillsit,4881,false,com.vicmatskiv.weaponlib.melee.MeleeSkin
mw:murasaki,4882,false,com.vicmatskiv.weaponlib.melee.MeleeSkin
mw:evangelion,4883,false,com.vicmatskiv.weaponlib.melee.MeleeSkin
mw:grenade40mm,4884,false,com.vicmatskiv.weaponlib.ItemBullet
mw:mininuke,4885,false,com.vicmatskiv.weaponlib.ItemBullet
mw:m202rocket,4886,false,com.vicmatskiv.weaponlib.ItemBullet
mw:rpg7_rocket,4887,false,com.vicmatskiv.weaponlib.ItemBullet
mw:energycase,4888,false,com.vicmatskiv.weaponlib.ItemBullet
mw:plasmacapsule,4889,false,com.vicmatskiv.weaponlib.ItemBullet
mw:bfgammo,4890,false,com.vicmatskiv.weaponlib.ItemBullet
mw:bullet3006springfield,4891,false,com.vicmatskiv.weaponlib.ItemBullet
mw:bullet8x58,4892,false,com.vicmatskiv.weaponlib.ItemBullet
mw:bullet792x33kurz,4893,false,com.vicmatskiv.weaponlib.ItemBullet
mw:bullet50bmg,4894,false,com.vicmatskiv.weaponlib.ItemBullet
mw:bullet20x82mm,4895,false,com.vicmatskiv.weaponlib.ItemBullet
mw:bullet308winchester,4896,false,com.vicmatskiv.weaponlib.ItemBullet
mw:bullet792x57,4897,false,com.vicmatskiv.weaponlib.ItemBullet
mw:bullet762x54,4898,false,com.vicmatskiv.weaponlib.ItemBullet
mw:bullet762x51,4899,false,com.vicmatskiv.weaponlib.ItemBullet
mw:shotgun12gauge,4900,false,com.vicmatskiv.weaponlib.ItemBullet
mw:shotgun4g,4901,false,com.vicmatskiv.weaponlib.ItemBullet
mw:bullet762x35,4902,false,com.vicmatskiv.weaponlib.ItemBullet
mw:bullet765x21,4903,false,com.vicmatskiv.weaponlib.ItemBullet
mw:bullet762x39,4904,false,com.vicmatskiv.weaponlib.ItemBullet
mw:bullet556x45,4905,false,com.vicmatskiv.weaponlib.ItemBullet
mw:bullet545x39,4906,false,com.vicmatskiv.weaponlib.ItemBullet
mw:bullet4440,4907,false,com.vicmatskiv.weaponlib.ItemBullet
mw:bullet45acp,4908,false,com.vicmatskiv.weaponlib.ItemBullet
mw:bullet357,4909,false,com.vicmatskiv.weaponlib.ItemBullet
mw:bullet44,4910,false,com.vicmatskiv.weaponlib.ItemBullet
mw:bullet40sw,4911,false,com.vicmatskiv.weaponlib.ItemBullet
mw:bullet50ae,4912,false,com.vicmatskiv.weaponlib.ItemBullet
mw:bullet500,4913,false,com.vicmatskiv.weaponlib.ItemBullet
mw:bullet380acp,4914,false,com.vicmatskiv.weaponlib.ItemBullet
mw:bullet763x25,4915,false,com.vicmatskiv.weaponlib.ItemBullet
mw:bullet9x39mm,4916,false,com.vicmatskiv.weaponlib.ItemBullet
mw:bullet9x19mm,4917,false,com.vicmatskiv.weaponlib.ItemBullet
mw:bullet46x30mm,4918,false,com.vicmatskiv.weaponlib.ItemBullet
mw:bullet10mm,4919,false,com.vicmatskiv.weaponlib.ItemBullet
mw:bullet473x33mm,4920,false,com.vicmatskiv.weaponlib.ItemBullet
mw:fuelcell,4921,false,com.vicmatskiv.weaponlib.ItemMagazine
mw:brenmag,4922,false,com.vicmatskiv.weaponlib.ItemMagazine
mw:johnsonmag,4923,false,com.vicmatskiv.weaponlib.ItemMagazine
mw:vectormag,4924,false,com.vicmatskiv.weaponlib.ItemMagazine
mw:m4a1mag_2,4925,false,com.vicmatskiv.weaponlib.ItemMagazine
mw:aug9mmmag,4926,false,com.vicmatskiv.weaponlib.ItemMagazine
mw:m134mag,4927,false,com.vicmatskiv.weaponlib.ItemMagazine
mw:m60mag,4928,false,com.vicmatskiv.weaponlib.ItemMagazine
mw:m249mag,4929,false,com.vicmatskiv.weaponlib.ItemMagazine
mw:stonermag,4930,false,com.vicmatskiv.weaponlib.ItemMagazine
mw:honeybadgermag_2,4931,false,com.vicmatskiv.weaponlib.ItemMagazine
mw:m38mag_2,4932,false,com.vicmatskiv.weaponlib.ItemMagazine
mw:stanag50,4933,false,com.vicmatskiv.weaponlib.ItemMagazine
mw:stanag60,4934,false,com.vicmatskiv.weaponlib.ItemMagazine
mw:stanag100,4935,false,com.vicmatskiv.weaponlib.ItemMagazine
mw:g36cmag_2,4936,false,com.vicmatskiv.weaponlib.ItemMagazine
mw:ak101mag_2,4937,false,com.vicmatskiv.weaponlib.ItemMagazine
mw:ak60mag,4938,false,com.vicmatskiv.weaponlib.ItemMagazine
mw:ak15mag_2,4939,false,com.vicmatskiv.weaponlib.ItemMagazine
mw:ak12mag,4940,false,com.vicmatskiv.weaponlib.ItemMagazine
mw:ak47pmagtan,4941,false,com.vicmatskiv.weaponlib.ItemMagazine
mw:ak47mag,4942,false,com.vicmatskiv.weaponlib.ItemMagazine
mw:ak50mag,4943,false,com.vicmatskiv.weaponlib.ItemMagazine
mw:ak75mag,4944,false,com.vicmatskiv.weaponlib.ItemMagazine
mw:ak100mag,4945,false,com.vicmatskiv.weaponlib.ItemMagazine
mw:saigamag_2,4946,false,com.vicmatskiv.weaponlib.ItemMagazine
mw:m9mag_2,4947,false,com.vicmatskiv.weaponlib.ItemMagazine
mw:samuraiedgemag,4948,false,com.vicmatskiv.weaponlib.ItemMagazine
mw:sccy_cpx_2_mag,4949,false,com.vicmatskiv.weaponlib.ItemMagazine
mw:deserteaglemag,4950,false,com.vicmatskiv.weaponlib.ItemMagazine
mw:m9mag30,4951,false,com.vicmatskiv.weaponlib.ItemMagazine
mw:m9drummag,4952,false,com.vicmatskiv.weaponlib.ItemMagazine
mw:mp443mag_2,4953,false,com.vicmatskiv.weaponlib.ItemMagazine
mw:m45a1mag_2,4954,false,com.vicmatskiv.weaponlib.ItemMagazine
mw:m1911_44mag,4955,false,com.vicmatskiv.weaponlib.ItemMagazine
mw:m45a1mag14,4956,false,com.vicmatskiv.weaponlib.ItemMagazine
mw:hipowermag,4957,false,com.vicmatskiv.weaponlib.ItemMagazine
mw:frommerstopmag,4958,false,com.vicmatskiv.weaponlib.ItemMagazine
mw:apsmag_2,4959,false,com.vicmatskiv.weaponlib.ItemMagazine
mw:glockmag13,4960,false,com.vicmatskiv.weaponlib.ItemMagazine
mw:glock18cmag_2,4961,false,com.vicmatskiv.weaponlib.ItemMagazine
